"Cod_bairro","Nome_do_bairro","ipc","compEntorno","compPessoas","compDomRenda","compDomiciliosMulher","compDomicilios","compNegras","complixo","compLogradouro","compIluminacao","comppavimentacao","compmeiofio","compbueiro","compesgoto","comp5maisdomicilio","compbanheiro","compagua"
4106902001,"Centro",0.866232968025447,0.990532685532508,0.669615746568322,0.851315789473684,0.250075532845145,0.968384829079037,0.419540213723177,0.142373200645905,0.142373200645905,0.142271778024603,0.142373200645905,0.141967325785924,0.136800779138362,0.142373200645905,0.322276802452614,0.32376052110502,0.322347505521403
4106902002,"São Francisco",0.850517496566711,0.990355370518143,0.722929522041604,0.79,0.27990835052331,0.959302590273806,0.443021171518295,0.142731198656054,0.140590353031652,0.142731198656054,0.142731198656054,0.142049302986092,0.136790919876183,0.142731198656054,0.313689602633101,0.32274840530005,0.322864582340656
4106902003,"Centro Cívico",0.914915758048328,0.988036007560453,0.707597423079058,0.9625,0.258389893785577,0.953945359602129,0.449207529293481,0.141791656540399,0.140815856384271,0.141791656540399,0.140084006267175,0.140021732615414,0.141739442672396,0.141791656540399,0.326044077575437,0.331132606604632,0.29676867542206
4106902004,"Alto da Glória",0.945506808951422,0.985445610676084,0.764379934201113,1,0.299513419041672,0.977708499879912,0.464866515159441,0.139427337478924,0.142631937660691,0.142631937660691,0.142631937660691,0.14260471121837,0.132885811336025,0.142631937660691,0.315084563884396,0.331939967205982,0.330683968789534
4106902005,"Alto da Rua XV",0.93441713249361,0.978618999049452,0.763233290430581,0.972727272727273,0.303174805459829,0.984778827533473,0.460058484970752,0.142292660595108,0.142559708525057,0.142594294445129,0.142292660595108,0.142215814364416,0.124069566079506,0.142594294445129,0.323504780833241,0.330931799909484,0.330342246790748
4106902006,"Cristo Rei",0.887403253945933,0.838811630449997,0.729937184715693,0.947826086956522,0.283752540576122,0.972615280650932,0.446184644139571,0.126336316695232,0.097902529598196,0.0819687085188925,0.142118777287301,0.140913518097696,0.106895102026836,0.142676678225843,0.325648342726604,0.332101155899783,0.314865782024545
4106902007,"Jardim Botânico",0.751740548678146,0.747370624091778,0.680296161117148,0.6875,0.275016124416246,0.956035958181804,0.405280036700902,0.11967650111452,0.087754295646885,0.0704906436976447,0.123847668724718,0.121445597161989,0.0999670189235809,0.124188898822441,0.302798675942363,0.327095588626096,0.326141693613345
4106902008,"Rebouças",0.830939881494433,0.870809708662984,0.692180264281335,0.810714285714286,0.264851969005147,0.970280863099274,0.427328295276188,0.141354853260149,0.121877025359905,0.0587269091845417,0.14139628537106,0.142101848257033,0.12289108627239,0.142461700957906,0.314880786245173,0.329316039869831,0.326084036984271
4106902009,"Água Verde",0.91197735224195,0.972411900907674,0.753291215186207,0.925,0.299341905225938,0.984183645115866,0.453949309960269,0.138342852484593,0.139232211746157,0.141174622372617,0.140159077290011,0.140633486064425,0.132749701926086,0.140119949023785,0.321139240706209,0.3322571171654,0.330787287244257
4106902010,"Batel",0.94082665097517,0.981736689184533,0.775853634121403,0.984210526315789,0.308381011177271,0.978121878938335,0.467472622944132,0.142734964705172,0.142734964705172,0.142734964705172,0.142734964705172,0.142656968885748,0.125404896772925,0.142734964705172,0.319088007979562,0.330609589831579,0.328424281127194
4106902011,"Bigorrilho",0.944214569966777,0.961770446048495,0.775450635425414,1,0.312042970632716,0.983851768359974,0.463407664792698,0.139728609037179,0.142120233120561,0.142569705795471,0.142392086075315,0.139257732032917,0.11635369037771,0.139348389609341,0.322804298863846,0.332730239833946,0.328317229662182
4106902012,"Mercês",0.865398876865222,0.973678979473968,0.735916454370178,0.826315789473684,0.280793810077134,0.964767371534597,0.455122644293043,0.141901344622855,0.141879317918965,0.141962990330792,0.142094284806795,0.134320521569427,0.129865616048576,0.141654904176558,0.308581879468574,0.328377837630715,0.327807654435308
4106902013,"Bom Retiro",0.832084295896457,0.958848685610364,0.76530361184508,0.742857142857143,0.313696693885746,0.950554896312556,0.451606917959334,0.136826202912176,0.131510564600263,0.142695765921031,0.142695765921031,0.137866286224468,0.131822524985176,0.135431575046219,0.298679620995263,0.326836302663582,0.325038972653711
4106902014,"Ahu",0.930704209777645,0.97906197571559,0.772094113391159,0.9625,0.312040451436604,0.977364959781478,0.460053661954554,0.142239976495693,0.140369875742027,0.142466209649925,0.142479656293643,0.138879317852832,0.130385378625923,0.142241561055548,0.318959174270435,0.332497523526498,0.325908261984545
4106902015,"Juveve",0.93277892729864,0.986272541588495,0.754510988361752,0.982352941176471,0.290520452692684,0.95840522419001,0.463990535669068,0.141030311179236,0.142663640567329,0.142663640567329,0.142012675956132,0.141146524831633,0.135836482522719,0.140919265964118,0.321453154031581,0.328378957799514,0.308573112358915
4106902016,"Cabral",0.945247399882099,0.988026942425098,0.786733370555039,0.982352941176471,0.327565847691023,0.986770804077417,0.459167522864015,0.141819254367723,0.141114540846116,0.141701322575363,0.141724240833575,0.140374795154413,0.138903239059893,0.142389549588015,0.32362672276467,0.331933009150822,0.331211072161926
4106902017,"Hugo Lange",0.94867660805441,0.977440961433575,0.797571545094701,1,0.332285705544054,0.968370533743775,0.465285839550647,0.14252773059238,0.130435072962648,0.14252773059238,0.14252773059238,0.140173850899366,0.13714544334914,0.14210340244528,0.305204705127771,0.331582914308002,0.331582914308002
4106902018,"Jardim Social",0.953559172596666,0.994128814283632,0.80797014678891,1,0.340905776487252,0.965696901910789,0.467064370301657,0.142582047261423,0.140268390250081,0.142582047261423,0.142582047261423,0.142247064783584,0.141285170204275,0.142582047261423,0.300554445018421,0.33288195720475,0.332260499687618
4106902019,"Tarumã",0.842597903881522,0.906748603577182,0.765803394281705,0.790909090909091,0.338158304772473,0.958619339730539,0.427645089509232,0.126670845519525,0.130677159305751,0.140598793674918,0.132199067908968,0.12142890541611,0.121587236782893,0.133586594969017,0.306015834786677,0.326238372007339,0.326365132936523
4106902020,"Capão da Imbuia",0.736736736244577,0.79123166390717,0.714490755104217,0.607692307692308,0.306404942002715,0.962576646826881,0.408085813101502,0.136048261330748,0.0753437519597137,0.0734244191254055,0.137516738751377,0.123245594546958,0.104622909499596,0.141029988693372,0.296709637928006,0.33312724681228,0.332739762086595
4106902021,"Cajuru",0.67500276728093,0.836012517169345,0.65834718303191,0.466071428571429,0.305415755409658,0.948511279060536,0.352931427622251,0.127779787494288,0.121691117815488,0.133740670918065,0.121114491935606,0.0923924626860723,0.109498887001354,0.129795099318472,0.28489786227693,0.332224141250098,0.331389275533508
4106902022,"Jardim das Américas",0.861921708973665,0.951786536095557,0.789344478601475,0.8,0.360377107193283,0.968477530171291,0.428967371408192,0.13702106901706,0.139994003249536,0.142577131027745,0.141120699391089,0.135854842920747,0.118694067779987,0.136524722709394,0.30319403235304,0.332378685321602,0.332904812496649
4106902023,"Guabirotuba",0.831446150951247,0.947927190430604,0.771511547659668,0.7375,0.345308192701025,0.962792016665963,0.426203354958643,0.138987386286353,0.132787780373467,0.14061539972413,0.132624998918652,0.129575702752282,0.135881867005695,0.137454055370025,0.300311875758831,0.331528343605361,0.330951797301771
4106902024,"Prado Velho",0.619538845651008,0.68883019227486,0.6101901824923,0.44,0.291836654915766,0.918673853487881,0.318353527576534,0.100303660243079,0.118877720263271,0.0787180206061234,0.125966232175663,0.0846668407618835,0.0784115593964659,0.101886158828374,0.267395163855482,0.326817064455128,0.324461625177271
4106902025,"Parolin",0.678418461560611,0.697026387317102,0.689834948969809,0.538888888888889,0.334321182047512,0.927453193738368,0.355513766922297,0.0899422052861568,0.0972950346295034,0.110609783326089,0.112901928169477,0.0871483857903062,0.0897534023970956,0.109375647718474,0.267520898374286,0.330212231506921,0.329720063857161
4106902026,"Guaíra",0.734333869695272,0.862637969873381,0.700420287406512,0.584210526315789,0.309773189278951,0.940190038564888,0.390647098127562,0.116627131068254,0.125895832977844,0.134726718964747,0.135829521559202,0.110815167959962,0.107810324968249,0.130933272375123,0.287828778381192,0.330622070504354,0.321739189679341
4106902027,"Portão",0.830373799735255,0.944498036742573,0.744999897517197,0.745588235294118,0.312810299758068,0.971194593828272,0.432189597759129,0.135042920033031,0.136884587432646,0.138746481803247,0.138672916707622,0.128500550590815,0.130117685269635,0.136532894905576,0.308207831930542,0.332455499418282,0.330531262479448
4106902028,"Vila Izabel",0.895810585525948,0.97924627399711,0.748449347181393,0.883333333333333,0.293926736519515,0.984690639784571,0.454522610661878,0.141723575088473,0.135719469450666,0.137751292391922,0.141860026659005,0.140821268340554,0.139848251637764,0.141522390428726,0.319488363976028,0.332809039899581,0.332393235908962
4106902029,"Seminário",0.927089492262855,0.966861964625807,0.785935603733863,0.953846153846154,0.325881724759192,0.974957585262297,0.460053878974672,0.14102380038431,0.138317930162269,0.138789847868221,0.141780123566358,0.139577318419041,0.124813323339961,0.142559620885647,0.309907409767104,0.333293206532643,0.33175696896255
4106902030,"Campina do Siqueira",0.848301357410338,0.858068637190131,0.771487230320294,0.821428571428571,0.321889807754815,0.969093776684121,0.449597422565479,0.131450936122401,0.125894190217466,0.128488172069412,0.127955140653168,0.106251800689956,0.106317640116155,0.131710757321572,0.308942362461734,0.331227545736794,0.328923868485593
4106902031,"Vista Alegre",0.813022308627455,0.872584187859005,0.737398449633601,0.75,0.301254129631041,0.955128905644671,0.43614432000256,0.136026684520426,0.13635391511547,0.140873406642985,0.137164540042142,0.0983293982697786,0.0880307689895188,0.135805474278685,0.29578881370097,0.33091906553713,0.328421026406572
4106902032,"Pilarzinho",0.723546177303286,0.859396718543622,0.672590977399512,0.564864864864865,0.28367578835187,0.956013460843565,0.388915189047642,0.13665707692934,0.128841810637793,0.135668667229975,0.132066999399882,0.094411041457632,0.0964556317740582,0.135295491114942,0.291477902697176,0.332636254632714,0.331899303513675
4106902033,"São Lourenço",0.885755545517277,0.887080904403002,0.769406814589458,0.9,0.321074748437978,0.972290008593923,0.44833206615148,0.124174929067132,0.116135204497396,0.139918945687511,0.141141265415997,0.133282108620404,0.10777529348864,0.124653157625921,0.307979275265215,0.33282593382581,0.331484799502897
4106902034,"Boa Vista",0.814606987560963,0.937424804026837,0.742399612398637,0.715789473684211,0.318157446008088,0.96163157401092,0.424242166390549,0.138880922255189,0.140026845430208,0.140976744150096,0.141404717066,0.12320688485935,0.11313317177418,0.139795518491815,0.307758843350423,0.332883817252059,0.320988913408437
4106902035,"Bacacheri",0.867185280358572,0.986879674704782,0.771480793424485,0.803030303030303,0.331958005486273,0.971505327602987,0.439522787938212,0.141566217555002,0.140947903297807,0.142440172381389,0.141593751786269,0.139593115724615,0.13939828822392,0.141340225735781,0.310877498969851,0.330625763412313,0.330002065220822
4106902036,"Bairro Alto",0.735710116446002,0.911200745589298,0.693055388080271,0.557142857142857,0.296965307613345,0.960008734274728,0.396090080466926,0.138526374266461,0.136935378930174,0.141223941803226,0.135960218852801,0.0932122054842815,0.123968603844706,0.141374022407649,0.295625690071442,0.332616652622677,0.331766391580608
4106902037,"Uberaba",0.703426575154934,0.804010988854161,0.681926055111737,0.5425,0.302858685910327,0.946195831808771,0.37906736920141,0.115033299489927,0.115671282989217,0.118226915387403,0.118913546193265,0.101166657795607,0.10676254218336,0.12823674481538,0.288117896141971,0.33240709319073,0.32567084247607
4106902038,"Hauer",0.763060053804648,0.865884329078337,0.712539081731778,0.636842105263158,0.293706003148474,0.963192647686808,0.418833078583303,0.138838396268588,0.139894271152539,0.142433545535543,0.142433545535543,0.0947909205350112,0.0660756093410092,0.141418040710103,0.302934287017293,0.33111318676386,0.329145173905656
4106902039,"Fanny",0.776163471844334,0.925546757225576,0.72515738871719,0.633333333333333,0.302860058155735,0.963446546612235,0.422297330561455,0.137125378845397,0.139691584923778,0.142251936835819,0.142251936835819,0.11807991725971,0.110803011433913,0.135342991091139,0.300369979004351,0.332252086857198,0.330824480750685
4106902040,"Lindóia",0.719253259145901,0.865832224503592,0.710084957957238,0.533333333333333,0.317470370237111,0.953682446602007,0.392614587720127,0.120688225607386,0.133145695644049,0.140560532012535,0.141396246285876,0.0814150030235562,0.114122431496012,0.134504090434178,0.289878503208333,0.332174063031081,0.331629880362593
4106902041,"Novo Mundo",0.743605681639209,0.843879990900132,0.728929603888809,0.598360655737705,0.31743027297973,0.948497501931692,0.411499330909079,0.119457671580997,0.120346676870136,0.12838477880108,0.126156309162316,0.114311076885192,0.10940809556779,0.125815382032622,0.294761144384742,0.332115814656273,0.321620542890677
4106902042,"Fazendinha",0.696297938885135,0.85332481190707,0.682973880863472,0.494871794871795,0.312044315615125,0.955447411911545,0.370929565248347,0.100527691775798,0.128013195899642,0.135250647169128,0.130472222852502,0.107764509285152,0.118106502407383,0.133190042517465,0.290298492052986,0.332644443675047,0.332504476183513
4106902043,"Santa Quitéria",0.730140612224315,0.744065845323534,0.696544508854359,0.631578947368421,0.297981067821209,0.946934812206838,0.398563441033149,0.103202710909653,0.105000009448036,0.109097890266183,0.114913127765728,0.103266128879098,0.0866679926280237,0.121917985426812,0.283582545995008,0.332068974849896,0.331283291361935
4106902044,"Campo Comprido",0.759817923747332,0.858874987149212,0.701897746984404,0.6375,0.296940892063828,0.963316884603046,0.404956854920576,0.129455680872851,0.128328747581144,0.13204435939913,0.129370382773661,0.0972277879927743,0.109027828003783,0.133420200525869,0.302939021521842,0.331115380642866,0.329262482438338
4106902045,"Mossungue",0.913062163057674,0.928259265378499,0.793589787210112,0.94,0.345754719382625,0.96346176269976,0.447835067827487,0.14191283376775,0.138693482131071,0.141198777243877,0.137203933814761,0.113573292294676,0.113764112358613,0.14191283376775,0.30998561382332,0.332457071653009,0.321019077223431
4106902046,"Santo Inácio",0.803637666723721,0.85402261552449,0.78382546653311,0.71,0.360615878092117,0.960340251561004,0.423209588440993,0.128420256991686,0.118914862171485,0.127948845557383,0.123822911534994,0.108336437470373,0.118301292317553,0.128278009481017,0.303426476310853,0.331684573316725,0.325229201933426
4106902047,"Cascatinha",0.843278281949633,0.883021741090616,0.769077551401692,0.8,0.330619140920591,0.964292117255856,0.438458410481101,0.142041533345881,0.112135461209131,0.142606186084447,0.133496311214482,0.0993422125292955,0.110793850622932,0.142606186084447,0.298650190744365,0.333333333333333,0.332308593178158
4106902048,"São João",0.719957982038192,0.60121899785996,0.719233019523188,0.666666666666667,0.317940350444456,0.946004559474478,0.401292669078732,0.093423019431988,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0548371642730639,0.077727952167414,0.0895165762732084,0.282819601088097,0.333333333333333,0.329851625053048
4106902049,"Taboão",0.743429556164116,0.769050067120072,0.736904770682765,0.62,0.32482706743943,0.971192943017744,0.412077703243335,0.115395747726522,0.135032956573563,0.123687732418022,0.112966629727948,0.0723306679163091,0.0845775699286472,0.12505876282906,0.309029434677637,0.333052743715227,0.32911076462488
4106902050,"Abranches",0.691178761109074,0.738877956579475,0.679364152285961,0.546153846153846,0.29459360892772,0.945344004372241,0.384770543358241,0.11709386259631,0.117475559135262,0.129321158157532,0.110356284859432,0.0485420304593581,0.0884319385150741,0.127657122856507,0.287900574630471,0.33175383978438,0.325689589957389
4106902051,"Cachoeira",0.637191224417006,0.65282551166229,0.675931038098346,0.455555555555556,0.318937481265417,0.946088461213281,0.356993556832929,0.116383598863944,0.104918409474348,0.110522073459058,0.0880535496834173,0.0427807821857653,0.0771738056261247,0.112993292369633,0.286296922344366,0.332168777859291,0.327622761009624
4106902052,"Barreirinha",0.739801616364533,0.881572889947469,0.690579174191645,0.58,0.275848913464303,0.966856017683549,0.414730260727341,0.129080716694401,0.137995817806227,0.138440408893371,0.140111847990811,0.090580326569318,0.106599114694132,0.13876465729921,0.301725024658751,0.333249934950193,0.331881058074605
4106902053,"Santa Cândida",0.711662105054118,0.788572556435522,0.684903413759649,0.562857142857143,0.297166927653721,0.959120269361133,0.387736486105928,0.107012518624113,0.124061165438278,0.127828813185276,0.11178454433904,0.0822075107919117,0.107269403211294,0.128408600845609,0.296378346637886,0.332082311444942,0.330659611278305
4106902054,"Tinguí",0.79062120477664,0.917287503413036,0.747864933550274,0.66,0.317997105180593,0.96795358691989,0.42986782836968,0.141249190269402,0.140418753989224,0.141626197346787,0.138963319925145,0.0899406591932517,0.126559055343249,0.138530327345977,0.306085878357534,0.331228553039766,0.33063915552259
4106902055,"Atuba",0.70918965956139,0.813958244122131,0.701622935131647,0.538095238095238,0.32020522169024,0.954176642362698,0.381417713441407,0.118776591047074,0.119801896053719,0.117204695686831,0.118140571144679,0.107975846894552,0.107121225825156,0.12493741747012,0.293105834952733,0.331110290745416,0.329960516664549
4106902056,"Boqueirão",0.73748037991548,0.878857368893937,0.707144619246764,0.571111111111111,0.307371996324487,0.959177689214475,0.399772622922277,0.130198791827076,0.133082247187612,0.134584645958869,0.135076677284761,0.0884815951702224,0.127024245279693,0.130409166185703,0.296161475275944,0.331972118169046,0.331044095769486
4106902057,"Xaxim",0.729984522299421,0.900510305360763,0.719953674314368,0.535135135135135,0.321428808892661,0.959188361551702,0.398524865421707,0.13854698369502,0.129232677902436,0.136552916736601,0.135067391963634,0.116376762859749,0.109868092056714,0.134865480146609,0.294973132910889,0.332580885969789,0.331634342671024
4106902058,"Capão Raso",0.749996035513141,0.942457970133963,0.705338715895893,0.569090909090909,0.286726031483755,0.964001673354031,0.418612684412138,0.140662136201651,0.140195101900297,0.14215134680197,0.142067778454915,0.121126440678533,0.114963551174999,0.141291614921598,0.304172434064946,0.331491135401323,0.328338103887763
4106902059,"Orleans",0.735410400017838,0.824297228742797,0.751773442031177,0.58,0.337839787785808,0.940981329315215,0.413933654245369,0.126812509001477,0.126039315141706,0.126028381602861,0.121911330532545,0.0965763552933376,0.100353761967302,0.126575575203568,0.298208081621234,0.332786090232826,0.309987157461155
4106902060,"São Braz",0.776312186229945,0.899845447567426,0.724174143484984,0.65,0.306174690565318,0.957541340097315,0.417999452919666,0.136783306837623,0.138254902920337,0.140783327583044,0.136485844669757,0.0985543655308277,0.114134920768713,0.134848779257125,0.293796083593861,0.332276343599404,0.33146891290405
4106902061,"Botiatuvinha",0.686796444593516,0.606685778211445,0.743279684262416,0.56875,0.306036524714497,0.946516760493717,0.437243159547919,0.0961794909422326,0.0957490776478427,0.0975496742238229,0.0845880008267011,0.0524647534199249,0.0838444706514128,0.0963103104995077,0.295983125295964,0.329184087806493,0.32134954739126
4106902062,"Lamenha Pequena",0.541792929292929,0,0.78030303030303,0.5,0.406723484848485,0.928661616161616,0.373579545454545,0,0,0,0,0,0,0,0.287878787878788,0.333333333333333,0.307449494949495
4106902063,"Santa Felicidade",0.784637460222314,0.872183889811907,0.742865422076404,0.673809523809524,0.311296254522423,0.96051894160421,0.431569167553982,0.133306294507229,0.136620091295028,0.139243888488489,0.135590434711479,0.0740841701163359,0.115762960505322,0.137576050188023,0.298272534611562,0.331909969899451,0.330336437093197
4106902064,"Alto Boqueirão",0.698839448522467,0.849796487902104,0.698965720457922,0.497058823529412,0.313696862425919,0.951317387193487,0.385268858032003,0.124295267753982,0.118020160496731,0.123846983045443,0.126060868462432,0.114028136518402,0.116124361920782,0.127420709704333,0.290798803633262,0.33105721961856,0.329461363941665
4106902065,"Sítio Cercado",0.696149365183437,0.931408781744315,0.668543862277049,0.464,0.320896782674647,0.95279418189582,0.347647079602402,0.136486253925636,0.128636994084534,0.135022388399237,0.137952220679972,0.122788361995862,0.131427783790323,0.13909477886875,0.28838296887859,0.332523756719716,0.331887456297515
4106902066,"Pinheirinho",0.688304630630285,0.854820532718117,0.682520368093204,0.476811594202899,0.302562539559571,0.950559063934305,0.379957828533634,0.133426569238991,0.121018667175637,0.127382428789586,0.130217322806895,0.0933265156541166,0.115203338212321,0.134245690840571,0.289436250124237,0.331517418256956,0.329605395553112
4106902067,"São Miguel",0.539587894946059,0.503951688190916,0.611019234694153,0.333333333333333,0.262797421353526,0.91630188517856,0.348221813340627,0.0732345983443433,0.0756805676942635,0.0760513500450236,0.0760513500450236,0.0647893983946991,0.0638423447595655,0.0743020789079973,0.275594029709328,0.332461873638344,0.308245981830887
4106902068,"Augusta",0.658976740328528,0.767692814383877,0.693403523999958,0.45,0.33369781145775,0.933787363258808,0.359705712542208,0.12450489840297,0.114783308674311,0.120655834447368,0.117284839166264,0.0731265519253326,0.0933576934486941,0.123979688318936,0.281049535814481,0.330834722417557,0.32190310502677
4106902069,"Riviera",0.470934256055363,0,0.48961937716263,0.5,0.129757785467128,0.865051903114187,0.359861591695502,0,0,0,0,0,0,0,0.295271049596309,0.333333333333333,0.236447520184544
4106902070,"Caximba",0.513130831999497,0.127536231884058,0.765960839458238,0.366666666666667,0.400036075455854,0.938823755321854,0.365924764002384,0.0245686680469289,0.0334713595583161,0.0472049689440994,0.00476190476190476,0,0.00372670807453416,0.0138026224982747,0.283330441303332,0.331941426505149,0.323551887513373
4106902071,"Campo de Santana",0.598053884655351,0.639957419433287,0.644474948424166,0.38,0.313232829884964,0.945837055419299,0.331242118539202,0.103420478814047,0.118539190262723,0.127956264287888,0.0623917221007482,0.0354106116654617,0.083917399677875,0.108321752624545,0.28694874692367,0.332922733679958,0.325965574815671
4106902072,"Ganchinho",0.527108999622573,0.379766988243,0.609518320536406,0.366666666666667,0.287014869094364,0.912926356000126,0.322503451442042,0.0683617330987394,0.0746636508549023,0.0758421902692472,0.040337567803742,0.019534753776962,0.0328920704427104,0.0681350219966968,0.267586143756596,0.33211315019677,0.31322706204676
4106902073,"Umbará",0.608955004665177,0.552568342483163,0.665999203727074,0.445454545454545,0.288692640100673,0.935298386206556,0.377306563626401,0.0884838588461121,0.0835357236421207,0.0852961686112437,0.0792899194553961,0.0548541201258902,0.0742894224876326,0.0868191293147681,0.281598251342693,0.333000975752292,0.320699159111571
4106902074,"Tatuquara",0.60432809270703,0.692623807705841,0.650588575991102,0.367692307692308,0.322506448265194,0.94304346445359,0.328082127725908,0.101231379826705,0.118299386727042,0.122084652268608,0.0919490474469544,0.063414389816655,0.0841509166407143,0.111494034979163,0.278917293410901,0.332496321259841,0.331629849782847
4106902075,"Cidade Industrial de Curitiba",0.672384759642789,0.856729854296382,0.661719980071904,0.447280334728033,0.309881021308086,0.94891329438959,0.351838958763818,0.124172432642465,0.127844764455583,0.134167564458181,0.126060066188015,0.0995092098993008,0.111287340987823,0.133688475665013,0.285952055121391,0.331709350451105,0.331251888817095
